item,11F(MARY),11H(ANTONY ABBOT),11H(ANTONY OF PADUA),11H(AUGUSTINE),11H(DOMINIC),11H(FRANCIS),11H(JEROME),11H(JOHN THE BAPTIST),11H(JOHN),11H(JOSEPH),11H(PAUL),11H(PETER),11H(SEBASTIAN),11H(STEPHEN),11HH(BARBARA),11HH(CATHERINE),11HH(MARY MAGDALENE),John Baptist - Child,John Baptist - Dead,set
ICCD3709468_007454,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709491_007468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709546_007497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3709596_007523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD3709600_007525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709602_007526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709604_007527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709679_007619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709688_007626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709882_375421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3709904_375432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD3709915_375437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709921_375440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3709925_375442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,test
ICCD3710121_375540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710123_375541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3710125_375542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3710127_375543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710129_375544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3710131_375545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,val
ICCD3710175_375568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710177_375569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710179_375570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710185_375574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3710189_375576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710191_375577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710193_375578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710199_375581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710201_375582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3710203_375583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710209_375586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710219_375591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710225_375594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3710227_375595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710231_375597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710241_375602,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3710249_375606,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3710253_375608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710445_375708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710455_375713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3710465_375718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710507_375739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3710523_375747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710525_375748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3710527_375749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3710531_375751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710535_375753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710537_375754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3710545_375758,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD3710547_375759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710549_375760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710551_375761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710553_375762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710577_375774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710585_375778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710591_375781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710711_376032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710713_376033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710715_376034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD3710717_376035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710719_376036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710727_376040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3710807_376083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3710809_376084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3712537_421059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3712561_421068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3714261_438,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3714285_441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3714291_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD3714297_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
ICCD3714384_230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3714388_232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
ICCD3714406_17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3714408_18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3714414_19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3714422_472,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3714434_477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
ICCD3714834_925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3714987_653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3714989_654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3714991_655,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3715008_664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3715088_298323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3715092_298325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3715106_298332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD3715116_298337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718139_000931,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
ICCD3718161_000946,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3718171_000951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3718278_006314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718321_006332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718871_005133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD3718873_005134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3718876_005135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718878_005136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3718880_005138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718882_005139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718884_005137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718888_013958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3718896_013961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718900_013957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718902_013959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3718917_013977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD3719063_020598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3719065_020518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719067_020569,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,val
ICCD3719069_AFS_44459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719071_020519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719075_020520,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD3719077_AFS_44456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD3719079_66155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719081_66156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3719089_AFS_44472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ICCD3719091_AFS_44464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3719093_020524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3719097_020526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719101_AFS_44476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719103_020528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719105_020551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719111_AFS_44500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ICCD3719113_AFS_44460,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
ICCD3719119_AFS_44482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719121_AFS_44477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3719127_AFS_44468,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3719131_020529,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3719133_020530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3719135_020532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3719137_020533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3719139_020534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719141_020535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3719255_005559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719269_006674,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,train
ICCD3719273_006676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719275_006677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719277_006678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3719279_006679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719281_006680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719283_006681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719300_006634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3719306_006628,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3719308_006629,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3719318_006706,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719334_006693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3719336_006694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3719338_006695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719340_66669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719346_006698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719385_006711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3719387_006712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3720864_409219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,val
ICCD3720866_409220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3720876_409225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD3720880_409227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3720895_409234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3720904_409238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ICCD3721071_409288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3721109_409301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3721111_409301-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3721113_409301-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3721115_409301-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3721153_409304-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3721162_409307-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3721164_409307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3721171_409308-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3767772_01CE0444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3767775_01CE0445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3767864_01CE0969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3767867_01CE0970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3767876_01CE0967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3768305_01CE1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3768327_01CE1100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3768350_01CE1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3768429_01CE1064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3768654_01CE1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3773722_02CA3867,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD3776695_01CA2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3776750_01CA3006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3777424_02CA4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3779178_02CA4695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3779191_02CA4750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3779330_02CA4890,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3779333_02CA4891,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,train
ICCD3779995_02CA5162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,val
ICCD3780040_02CA5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ICCD3780043_02CA5059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3780049_02CA5013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,train
ICCD3780052_02CA5423,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3780064_02CA5057,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3780067_02CA5056,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,test
ICCD3783995_00310705-GG0106018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3786801_00312282-SM0104613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792118_01CB1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792126_01CB1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792154_01CB1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792708_082228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
ICCD3792756_082252,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,train
ICCD3792760_082254,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,test
ICCD3792764_082256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,val
ICCD3792768_082258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792790_082269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,val
ICCD3792794_082271,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3792798_082273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792860_082304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
ICCD3792870_082309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792874_082311,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3792878_082313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792908_082328,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
ICCD3792924_082336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3792928_082338,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,val
ICCD3792936_082342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792948_082348,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3792952_082350,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792956_082352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3792960_082354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
ICCD3792964_082356,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3792968_082358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3792976_082362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3792980_082364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3792984_082366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3792988_082368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3792996_082372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793008_625256A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3793010_625256B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3793012_625256C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793020_082381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793040_082391,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,val
ICCD3793052_082397,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3793080_082411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793088_082415,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,test
ICCD3793092_082417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,train
ICCD3793100_082982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,val
ICCD3793104_082577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793108_082579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3793112_082581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3793120_082585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793128_082589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793132_082591,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793144_082597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3793148_082599,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3793152_082601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793156_082603,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD3793158_625687B,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,val
ICCD3793164_625687E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793170_625689,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3793172_625689B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3793178_625689E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3793186_082608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793196_082613,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD3793200_082615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793228_082629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793264_082647,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,test
ICCD3793266_625731B,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3793268_625731C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793276_082651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3793280_082653,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,train
ICCD3793284_082655,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,train
ICCD3793304_082665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,val
ICCD3793308_082667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ICCD3793312_082669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793316_082671,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,test
ICCD3793332_082679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793336_082681,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3793340_082683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,train
ICCD3793348_082687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,train
ICCD3793368_082697,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,val
ICCD3793388_082707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,val
ICCD3793392_082709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,test
